"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"Eurostoxx futures down -0.3% in early European rading h ps://t.co/2OVTJgtdsx",FALSE,0,NA,2017-12-15 07:03:02,FALSE,NA,941564236903469056,NA,"<a href=""http://www.forexlive.com"" rel=""nofollow"">ForexLive Tweets</a>","ForexLive",0,FALSE,FALSE,NA,NA
"NZD/USD playing ping pong over he las wo days h ps://t.co/JLDonsfp2R",FALSE,1,NA,2017-12-15 06:54:49,FALSE,NA,941562169874927616,NA,"<a href=""http://www.forexlive.com"" rel=""nofollow"">ForexLive Tweets</a>","ForexLive",0,FALSE,FALSE,NA,NA
"US regulators don' rate Bitcoin as a risk o he financial system h ps://t.co/UzRJkRq40q",FALSE,2,NA,2017-12-15 06:33:57,FALSE,NA,941556920418291712,NA,"<a href=""http://www.forexlive.com"" rel=""nofollow"">ForexLive Tweets</a>","ForexLive",1,FALSE,FALSE,NA,NA
"SK's Joo: Virtual currency marke a ""wild horse"" ha needs o be domesticated h ps://t.co/rccwBCGDO7",FALSE,0,NA,2017-12-15 06:08:38,FALSE,NA,941550550109315072,NA,"<a href=""http://www.forexlive.com"" rel=""nofollow"">ForexLive Tweets</a>","ForexLive",0,FALSE,FALSE,NA,NA
"Nikkei 225 closes down -0.62% a 22,553.22 h ps://t.co/XPC4bZUZzH",FALSE,2,NA,2017-12-15 06:02:42,FALSE,NA,941549055712382976,NA,"<a href=""http://www.forexlive.com"" rel=""nofollow"">ForexLive Tweets</a>","ForexLive",3,FALSE,FALSE,NA,NA
"FX option expiries for he 10am NY cu - 15 Dec 2017 h ps://t.co/5ClwysUh4e",FALSE,2,NA,2017-12-15 05:57:59,FALSE,NA,941547868330045440,NA,"<a href=""http://www.forexlive.com"" rel=""nofollow"">ForexLive Tweets</a>","ForexLive",0,FALSE,FALSE,NA,NA
"RBA's Harper: Rates need o stay supportive of he economy h ps://t.co/gyaPRLGAOW",FALSE,1,NA,2017-12-15 05:39:10,FALSE,NA,941543130788253696,NA,"<a href=""http://www.forexlive.com"" rel=""nofollow"">ForexLive Tweets</a>","ForexLive",0,FALSE,FALSE,NA,NA
"Economic data coming up in he European session h ps://t.co/37JgQxqWpL",FALSE,0,NA,2017-12-15 05:31:59,FALSE,NA,941541325870129152,NA,"<a href=""http://www.forexlive.com"" rel=""nofollow"">ForexLive Tweets</a>","ForexLive",0,FALSE,FALSE,NA,NA
"ECB's Vasiliauskas: QE measures implemented are showing results h ps://t.co/Ofa6HXr7fn",FALSE,0,NA,2017-12-15 05:17:40,FALSE,NA,941537721276928000,NA,"<a href=""http://www.forexlive.com"" rel=""nofollow"">ForexLive Tweets</a>","ForexLive",1,FALSE,FALSE,NA,NA
"ForexLive Asia FX news wrap: Small retrace of he ECB move for E/U oday in Asia h ps://t.co/SMwSR5aFv5",FALSE,1,NA,2017-12-15 05:02:28,FALSE,NA,941533895538958336,NA,"<a href=""http://www.forexlive.com"" rel=""nofollow"">ForexLive Tweets</a>","ForexLive",0,FALSE,FALSE,NA,NA
