"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"AUD/USD consolidates week's gains near mid-0.76s https://t.co/dN6XvimqeQ #AUDUSD #TechnicalAnalysis",FALSE,2,NA,2017-12-15 18:26:23,FALSE,NA,"941736208610230272",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",1,FALSE,FALSE,NA,NA
"GBP/USD under pressure, tests weekly lows at 1.3300 https://t.co/MwF7GkPj2Y #GBPUSD",FALSE,1,NA,2017-12-15 17:32:29,FALSE,NA,"941722642566057984",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
"Eurozone: key numbers for next week - Danske Bank https://t.co/FNYmhfDbQM #Eurozone #Banks",FALSE,1,NA,2017-12-15 17:11:03,FALSE,NA,"941717249743867905",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",2,FALSE,FALSE,NA,NA
"US Dollar Index extend gains, eyes 94.00 https://t.co/TdXnL0gJLg #DollarIndex",FALSE,2,NA,2017-12-15 16:49:15,FALSE,NA,"941711762625265664",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",2,FALSE,FALSE,NA,NA
"NY Fed's GDP Nowcast improves to 4.0% for Q4 of 2017 https://t.co/VVpa6wW8R5 #GDP",FALSE,3,NA,2017-12-15 16:23:54,FALSE,NA,"941705383751639040",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",3,FALSE,FALSE,NA,NA
"Rand gets its mojo back - Rabobank https://t.co/qCCG5TS90Q #USDZAR #Banks",FALSE,2,NA,2017-12-15 16:21:50,FALSE,NA,"941704865906118659",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
"USD/JPY surges above mid-112s on improved sentiment https://t.co/4coS1d8yup #USDJPY #TechnicalAnalysis",FALSE,0,NA,2017-12-15 16:09:10,FALSE,NA,"941701679099138049",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",1,FALSE,FALSE,NA,NA
"US Industrial Production: Another gain in November and October revised higher - Wells Fargo https://t.co/4zUFb4SE88",FALSE,0,NA,2017-12-15 16:08:20,FALSE,NA,"941701468536614913",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
"$EURUSD Forecast: central banks couldn't move the pair, but political woes will https://t.co/SWUVDnZ5Jw by… https://t.co/TuTQVClShI",FALSE,4,NA,2017-12-15 15:36:07,TRUE,NA,"941693362029170688",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","FXstreetNews",3,FALSE,FALSE,NA,NA
"Fed's Evans: Inflation is too low and has been so for quite some time https://t.co/hH2KgDS5mc #Fed",FALSE,1,NA,2017-12-15 15:14:09,FALSE,NA,"941687832774676480",NA,"<a href=""http://www.fxstreet.com/"" rel=""nofollow"">FXstreet.com</a>","FXstreetNews",0,FALSE,FALSE,NA,NA
