predicted,test
14.05939983431989,13.81
10.583731308968215,10.84
7.001730824532536,6.69
9.229625291760193,9.0
8.38448653960821,8.32
10.20692574882357,15.0
8.369563729822545,8.45
8.84895522687939,8.75
9.748178931123315,9.41
10.20692574882357,9.71
4.8581206194847235,5.0
8.629710721920418,7.52
61.49043227609218,50.02
8.06798197191107,8.72
7.169356508141655,7.75
9.359618208583667,10.61
8.629710721920418,9.67
7.847469308410417,7.84
13.498739213714252,13.73
11.71009280999916,10.87
7.847469308410417,8.5
7.795471611041995,7.48
7.169356508141655,5.69
11.812904004838094,12.98
9.756406968384534,11.18
7.847469308410417,7.78
9.748178931123315,9.53
10.20692574882357,10.17
10.533968433066388,10.38
8.629710721920418,9.13
6.866667942086528,8.72
8.629710721920418,8.57
7.847469308410417,7.56
9.108532035182384,8.98
9.748178931123315,10.05
8.629710721920418,6.39
5.361337179743123,5.04
25.14989399840269,30.29
5.361337179743123,5.01
7.169356508141655,7.08
8.38448653960821,7.24
10.583731308968215,10.7
7.847469308410417,7.83
10.533968433066388,10.54
7.257412435008146,6.25
8.629710721920418,7.3
7.257412435008146,7.0
8.629710721920418,9.0
7.788006680653198,7.51
11.812904004838094,10.81
7.22770772647266,7.87
7.001730824532536,7.58
9.791336459081219,8.56
5.361337179743123,4.72
5.445365316603139,4.55
13.917353186232251,14.57
10.284875230946472,10.04
7.169356508141655,7.34
8.090135686476076,6.78
14.044345835805407,11.7
7.8851817059514,5.75
10.060894047487176,10.11
7.446963088569723,7.68
9.108532035182384,9.53
6.456134595572836,6.31
10.82343850214852,12.59
4.8581206194847235,5.18
10.533968433066388,11.12
8.629710721920418,8.92
18.700540367049527,19.99
11.812904004838094,10.47
7.847469308410417,7.98
6.171125312411496,9.0
6.112416752410475,5.4
7.847469308410417,7.99
6.456134595572836,6.16
9.108532035182384,9.37
12.000710070674366,11.46
11.50643596206205,13.95
8.629710721920418,7.84
7.8851817059514,8.15
10.20692574882357,9.86
8.135096965937354,6.67
10.20692574882357,8.1
7.847469308410417,7.72
7.22770772647266,6.3
9.229625291760193,8.83
7.571740580965303,9.01
14.65000207727267,13.68
10.060894047487176,9.81
7.8851817059514,7.67
11.246608323822453,11.58
10.20692574882357,8.01
10.583731308968215,11.3
10.20692574882357,9.24
12.108628524593403,13.14
12.000710070674366,12.27
7.446963088569723,7.35
7.571740580965303,6.76
11.812904004838094,14.22
10.583731308968215,12.57
6.848044258453993,6.51
8.38448653960821,8.41
21.942937082876295,30.0
9.791336459081219,9.65
10.284875230946472,11.01
8.629710721920418,7.95
8.629710721920418,9.85
10.583731308968215,10.2
7.257412435008146,6.71
10.060894047487176,7.9
8.090135686476076,8.46
8.84895522687939,10.06
19.052568460695014,11.83
15.200824416996706,11.56
6.171125312411496,6.02
7.571740580965303,7.52
5.361337179743123,5.86
32.995708157910265,40.0
7.446963088569723,7.21
5.445365316603139,5.74
7.169356508141655,6.45
7.8851817059514,10.9
10.20692574882357,10.57
10.20692574882357,9.01
10.533968433066388,9.87
15.28273469748172,13.8
10.284875230946472,9.97
10.533968433066388,10.7
6.848044258453993,5.69
8.38448653960821,10.11
9.108532035182384,7.93
6.848044258453993,7.47
8.629710721920418,8.01
8.090135686476076,8.9
8.06798197191107,8.32
6.848044258453993,6.57
10.74257749030749,11.37
8.06798197191107,7.3
95.78504662882852,99.0
14.2637830199876,15.0
8.629710721920418,7.83
11.170984618482713,10.54
8.06798197191107,7.97
7.169356508141655,6.75
5.361337179743123,4.87
8.629710721920418,8.02
11.50643596206205,10.54
9.229625291760193,8.95
8.38448653960821,7.89
9.478544424502244,9.85
9.229625291760193,9.55
15.200824416996706,13.96
13.75315590693775,14.29
7.446963088569723,7.37
6.456134595572836,4.46
7.847469308410417,7.92
9.108532035182384,9.54
8.557568038706304,7.23
6.848044258453993,7.56
6.456134595572836,7.25
8.629710721920418,8.05
21.942937082876295,21.97
7.8851817059514,8.81
6.171125312411496,6.44
13.325642053973944,13.61
10.533968433066388,9.9
8.49933560356871,10.79
7.446963088569723,7.1
10.20692574882357,9.45
7.257412435008146,7.09
5.5868394641393175,5.31
9.108532035182384,9.43
9.748178931123315,8.81
10.20692574882357,9.86
19.052568460695014,26.82
12.000710070674366,12.53
10.82343850214852,13.13
10.20692574882357,10.76
10.583731308968215,13.43
10.533968433066388,9.87
6.456134595572836,6.31
9.229625291760193,9.71
6.848044258453993,5.4
8.629710721920418,8.22
10.533968433066388,10.51
6.456134595572836,6.54
9.478544424502244,8.48
12.000710070674366,11.38
10.060894047487176,10.5
8.84895522687939,8.2
7.001730824532536,6.59
12.053417380908792,12.08
6.669522077833567,7.53
8.629710721920418,8.35
8.629710721920418,8.56
7.22770772647266,6.11
14.2637830199876,12.57
7.257412435008146,7.2
6.171125312411496,8.1
13.565144066843242,13.68
7.571740580965303,8.36
9.748178931123315,9.62
6.355514533180224,6.67
14.05939983431989,13.69
11.170984618482713,11.14
7.001730824532536,6.19
13.565144066843242,13.68
9.756406968384534,10.85
9.229625291760193,9.02
7.847469308410417,7.06
7.169356508141655,7.66
12.000710070674366,11.16
10.486008451628598,9.13
22.648512350180223,30.28
11.812904004838094,10.42
11.812904004838094,11.72
10.583731308968215,9.83
10.060894047487176,8.95
7.571740580965303,6.7
7.001730824532536,7.04
7.001730824532536,5.93
9.108532035182384,8.75
8.06798197191107,7.15
7.788006680653198,9.11
10.533968433066388,10.7
7.788006680653198,7.68
13.697909295966298,11.8
11.640032093252962,9.98
8.369563729822545,7.25
4.8581206194847235,4.12
8.38448653960821,8.08
9.748178931123315,9.55
13.328723713792144,15.38
8.49933560356871,8.64
9.748178931123315,9.94
8.135096965937354,9.38
6.112416752410475,6.27
8.629710721920418,14.64
14.205957908309653,13.95
12.000710070674366,12.99
10.82343850214852,7.53
8.06798197191107,7.13
9.748178931123315,8.81
8.629710721920418,10.59
6.456134595572836,7.52
18.700540367049527,19.0
8.06798197191107,9.26
7.571740580965303,6.32
18.700540367049527,20.0
9.748178931123315,9.84
5.5868394641393175,6.8
7.847469308410417,7.67
12.000710070674366,12.59
8.38448653960821,7.84
8.38448653960821,8.71
6.669522077833567,6.16
9.359618208583667,9.6
10.583731308968215,10.11
7.571740580965303,5.58
8.1425385459153,8.39
9.229625291760193,9.57
5.056444678485318,6.56
10.82343850214852,13.0
8.06798197191107,8.67
15.200824416996706,14.27
10.279882990264293,10.29
8.369563729822545,8.2
10.060894047487176,9.67
8.06798197191107,9.0
10.20692574882357,8.28
7.169356508141655,7.81
8.84895522687939,12.36
10.20692574882357,10.09
8.84895522687939,9.94
6.456134595572836,6.02
6.456134595572836,7.53
7.847469308410417,8.46
7.788006680653198,7.34
6.171125312411496,5.56
6.669522077833567,7.53
5.361337179743123,5.46
9.478544424502244,9.04
6.171125312411496,5.4
8.667494141338866,9.39
6.848044258453993,6.46
11.71009280999916,11.0
7.169356508141655,7.35
10.533968433066388,10.63
10.533968433066388,9.85
7.847469308410417,8.05
7.8851817059514,6.5
8.06798197191107,8.08
8.84895522687939,8.8
10.060894047487176,10.11
8.629710721920418,8.66
10.583731308968215,10.32
8.135096965937354,8.56
4.992131095888583,4.41
6.456134595572836,6.02
8.84895522687939,8.56
8.49933560356871,6.34
8.629710721920418,8.73
9.229625291760193,10.91
8.629710721920418,7.87
8.38448653960821,7.93
9.970886467529123,8.0
8.84895522687939,8.72
12.000710070674366,11.84
8.629710721920418,8.81
7.847469308410417,7.59
8.06798197191107,8.13
10.279882990264293,11.23
63.60124835679925,100.02
9.748178931123315,13.18
8.1425385459153,8.93
6.456134595572836,6.33
9.748178931123315,8.1
10.82343850214852,10.11
6.171125312411496,7.1
12.000710070674366,15.5
5.5868394641393175,5.89
9.748178931123315,11.21
8.06798197191107,9.86
6.456134595572836,5.14
8.629710721920418,10.66
6.456134595572836,6.02
11.170984618482713,11.14
13.917353186232251,11.76
8.629710721920418,8.91
13.75315590693775,14.63
14.2637830199876,12.13
8.090135686476076,8.1
7.22770772647266,6.92
14.335950939217346,15.0
6.456134595572836,7.58
8.090135686476076,8.1
11.170984618482713,10.48
11.71009280999916,10.84
9.108532035182384,8.63
6.171125312411496,5.68
7.446963088569723,7.3
8.84895522687939,8.71
9.748178931123315,11.14
10.583731308968215,9.86
5.5868394641393175,5.03
8.84895522687939,8.88
10.82343850214852,10.43
8.38448653960821,7.55
11.170984618482713,10.84
10.20692574882357,10.27
8.369563729822545,8.28
8.369563729822545,11.38
10.060894047487176,9.45
8.629710721920418,8.67
8.090135686476076,6.75
7.571740580965303,6.77
10.76545249030749,11.09
15.200824416996706,12.74
10.284875230946472,9.63
8.629710721920418,8.32
7.847469308410417,7.62
8.38448653960821,9.76
10.060894047487176,10.06
7.847469308410417,7.64
6.848044258453993,5.47
8.38448653960821,7.99
7.8851817059514,8.58
6.171125312411496,6.31
4.992131095888583,5.16
9.359618208583667,9.59
9.229625291760193,9.37
7.847469308410417,7.47
8.369563729822545,6.48
4.306099325919373,3.79
9.478544424502244,9.66
11.812904004838094,10.62
10.583731308968215,10.65
7.001730824532536,6.89
5.5868394641393175,7.42
5.361337179743123,6.78
8.135096965937354,7.64
10.583731308968215,11.08
9.844777635551807,9.93
15.200824416996706,14.91
13.75315590693775,13.63
19.052568460695014,11.58
11.71009280999916,11.2
7.847469308410417,7.08
9.108532035182384,9.09
6.848044258453993,8.93
6.171125312411496,8.0
7.788006680653198,7.62
8.49933560356871,7.77
8.06798197191107,7.34
10.533968433066388,9.96
11.812904004838094,10.25
8.629710721920418,9.3
10.533968433066388,13.95
8.1425385459153,8.2
13.325642053973944,13.43
41.23011169161895,35.47
10.20692574882357,10.61
11.170984618482713,11.2
9.844777635551807,9.17
6.456134595572836,6.78
6.848044258453993,7.09
8.1425385459153,6.94
10.060894047487176,9.18
13.325642053973944,11.84
22.17741660668582,13.8
9.108532035182384,8.77
10.533968433066388,10.05
7.571740580965303,7.25
7.001730824532536,6.69
10.284875230946472,12.14
6.456134595572836,6.16
10.583731308968215,10.49
10.060894047487176,9.08
7.850844250112016,8.75
9.756406968384534,8.91
10.20692574882357,10.01
6.171125312411496,5.16
7.847469308410417,7.83
10.284875230946472,10.62
10.060894047487176,11.84
7.847469308410417,8.32
11.812904004838094,11.72
10.583731308968215,7.07
5.5868394641393175,6.54
8.06798197191107,7.42
22.648512350180223,32.5
22.622861305346888,30.0
11.170984618482713,11.58
9.108532035182384,9.1
7.847469308410417,7.93
8.38448653960821,8.48
10.20692574882357,10.2
7.847469308410417,8.83
8.629710721920418,7.17
10.533968433066388,11.14
5.361337179743123,5.89
9.108532035182384,8.41
13.325642053973944,10.94
21.394976350423477,25.02
7.571740580965303,7.76
10.533968433066388,11.42
8.38448653960821,7.25
7.257412435008146,7.51
5.445365316603139,6.39
6.848044258453993,6.51
8.135096965937354,7.92
8.629710721920418,8.82
7.847469308410417,9.75
12.000710070674366,13.1
12.961259950874798,10.83
7.22770772647266,6.92
7.788006680653198,8.09
6.112416752410475,7.08
8.135096965937354,7.23
11.812904004838094,9.68
5.964366683611115,7.53
9.229625291760193,8.67
6.456134595572836,6.06
8.629710721920418,5.6
6.848044258453993,6.52
8.06798197191107,9.0
6.848044258453993,6.55
61.49043227609218,44.69
8.1425385459153,9.24
9.970886467529123,9.18
9.791336459081219,10.03
8.629710721920418,8.68
8.84895522687939,8.82
9.970886467529123,9.0
7.22770772647266,6.56
11.812904004838094,10.74
9.229625291760193,9.16
10.20692574882357,10.23
5.361337179743123,5.03
6.456134595572836,6.45
9.229625291760193,9.12
8.38448653960821,8.61
10.060894047487176,17.43
7.8851817059514,9.86
11.170984618482713,11.66
7.571740580965303,8.01
8.629710721920418,9.03
7.571740580965303,7.54
7.571740580965303,7.3
8.135096965937354,8.1
8.38448653960821,7.89
8.090135686476076,6.3
9.748178931123315,7.54
8.06798197191107,7.99
13.697909295966298,13.95
11.170984618482713,10.6
10.20692574882357,10.2
8.1425385459153,8.41
8.84895522687939,9.49
9.844777635551807,12.0
6.456134595572836,5.26
10.583731308968215,10.3
30.424697122410922,50.0
8.38448653960821,8.38
6.456134595572836,5.61
7.446963088569723,6.94
9.229625291760193,9.67
9.108532035182384,8.8
9.748178931123315,8.42
8.629710721920418,7.59
8.369563729822545,8.03
8.84895522687939,13.3
22.17741660668582,20.4
10.583731308968215,9.65
9.229625291760193,9.75
4.614576919910869,4.56
12.000710070674366,14.21
11.50643596206205,10.53
10.279882990264293,8.6
8.84895522687939,8.88
9.108532035182384,7.9
6.848044258453993,6.45
8.135096965937354,7.09
7.22770772647266,5.2
10.82343850214852,11.01
8.38448653960821,8.28
10.20692574882357,11.03
7.847469308410417,8.43
10.060894047487176,9.6
9.229625291760193,8.83
7.847469308410417,7.86
11.466370228584358,10.11
12.000710070674366,12.59
8.84895522687939,8.82
9.970886467529123,10.52
12.000710070674366,11.13
8.84895522687939,11.55
5.964366683611115,5.1
6.456134595572836,7.28
8.369563729822545,8.48
8.369563729822545,8.41
8.49933560356871,9.29
7.001730824532536,5.77
8.06798197191107,8.04
8.629710721920418,7.89
9.108532035182384,7.51
8.369563729822545,8.92
8.629710721920418,6.51
8.38448653960821,7.75
13.565144066843242,13.68
7.847469308410417,6.33
10.060894047487176,10.61
7.788006680653198,6.76
7.571740580965303,7.3
7.847469308410417,7.93
12.000710070674366,15.41
8.06798197191107,8.29
8.629710721920418,8.23
7.847469308410417,7.64
9.108532035182384,14.0
6.171125312411496,6.61
8.629710721920418,8.8
9.229625291760193,9.06
9.791336459081219,9.32
8.629710721920418,8.53
10.533968433066388,9.36
7.847469308410417,6.34
8.49933560356871,7.3
10.060894047487176,9.64
10.20692574882357,11.69
10.74257749030749,10.37
10.583731308968215,12.77
6.848044258453993,6.92
11.742970155556705,11.01
8.629710721920418,8.63
10.82343850214852,11.8
8.629710721920418,6.69
7.001730824532536,6.97
7.257412435008146,7.3
6.456134595572836,5.0
10.533968433066388,9.78
6.456134595572836,5.53
8.667494141338866,7.45
15.200824416996706,13.68
12.000710070674366,13.67
10.82343850214852,9.79
13.325642053973944,10.53
13.328723713792144,14.64
11.170984618482713,12.0
8.369563729822545,10.03
18.700540367049527,18.57
8.629710721920418,7.28
8.38448653960821,6.17
10.82343850214852,10.94
10.20692574882357,10.29
7.169356508141655,5.22
7.001730824532536,7.57
8.369563729822545,9.01
46.16326587243842,48.01
8.84895522687939,9.78
26.5742932723322,48.01
10.533968433066388,10.74
8.135096965937354,7.83
6.456134595572836,6.31
8.38448653960821,8.2
8.629710721920418,8.63
14.335950939217346,15.0
7.847469308410417,7.57
12.000710070674366,10.81
11.812904004838094,11.31
14.335950939217346,15.02
7.571740580965303,7.02
6.669522077833567,6.87
4.992131095888583,5.75
8.84895522687939,8.32
7.257412435008146,7.47
7.571740580965303,10.47
9.229625291760193,9.41
8.629710721920418,9.65
9.791336459081219,8.53
9.748178931123315,10.53
8.84895522687939,8.92
8.38448653960821,8.16
7.571740580965303,8.36
7.571740580965303,9.02
7.571740580965303,8.64
10.583731308968215,9.71
8.49933560356871,8.62
8.84895522687939,7.76
9.970886467529123,9.7
10.583731308968215,13.73
6.456134595572836,6.33
8.629710721920418,8.59
8.84895522687939,8.15
8.1425385459153,9.99
12.000710070674366,11.08
11.170984618482713,10.19
8.06798197191107,8.76
11.71009280999916,11.46
7.571740580965303,8.58
8.84895522687939,9.98
4.992131095888583,4.56
7.257412435008146,7.08
9.748178931123315,12.66
25.14989399840269,30.29
8.629710721920418,8.46
9.108532035182384,9.55
8.38448653960821,5.98
10.533968433066388,10.7
4.992131095888583,5.75
41.23011169161895,40.0
10.060894047487176,10.53
5.964366683611115,7.53
9.108532035182384,8.67
7.571740580965303,7.64
8.629710721920418,13.5
8.629710721920418,8.74
11.71009280999916,12.53
10.583731308968215,10.71
11.170984618482713,10.22
7.257412435008146,7.77
9.970886467529123,9.19
22.17741660668582,18.25
9.791336459081219,9.85
8.06798197191107,7.3
6.866667942086528,5.87
7.571740580965303,6.86
8.369563729822545,7.82
7.571740580965303,7.7
14.65000207727267,12.05
13.75315590693775,15.66
8.84895522687939,10.58
4.8581206194847235,5.15
8.629710721920418,8.6
11.170984618482713,10.82
6.866667942086528,8.67
11.812904004838094,13.02
22.648512350180223,29.11
8.557568038706304,10.22
9.229625291760193,9.34
11.812904004838094,12.2
7.22770772647266,6.87
5.326955762924391,4.68
7.847469308410417,6.63
6.848044258453993,6.84
8.84895522687939,10.02
9.970886467529123,8.68
7.571740580965303,8.92
6.456134595572836,6.91
27.259389058048146,23.0
7.850844250112016,9.05
6.171125312411496,7.91
10.533968433066388,10.8
6.848044258453993,6.76
10.533968433066388,12.87
14.05939983431989,14.78
4.8581206194847235,6.25
8.06798197191107,8.1
10.74257749030749,10.66
22.648512350180223,29.04
12.000710070674366,12.0
8.629710721920418,8.41
7.001730824532536,6.52
13.565144066843242,11.71
8.84895522687939,9.31
7.847469308410417,7.06
27.55058154270243,14.36
10.060894047487176,10.28
11.812904004838094,17.43
14.096914145275177,11.46
8.06798197191107,8.1
14.05939983431989,14.78
12.000710070674366,10.8
8.84895522687939,8.33
10.533968433066388,10.32
7.788006680653198,7.64
11.246608323822453,11.2
11.812904004838094,11.86
10.533968433066388,10.56
8.38448653960821,9.31
10.82343850214852,10.47
10.060894047487176,9.76
13.75315590693775,14.15
13.697909295966298,10.22
8.629710721920418,11.09
6.171125312411496,6.61
6.456134595572836,5.53
7.257412435008146,7.3
8.1425385459153,8.0
7.22770772647266,9.78
7.571740580965303,8.05
7.847469308410417,10.61
7.847469308410417,8.46
8.38448653960821,9.4
21.942937082876295,13.0
9.970886467529123,9.05
8.629710721920418,7.84
7.257412435008146,7.3
9.359618208583667,9.36
11.71009280999916,11.46
8.629710721920418,9.34
10.060894047487176,9.73
6.456134595572836,6.52
7.571740580965303,5.99
7.571740580965303,7.47
12.000710070674366,13.73
8.38448653960821,7.92
7.571740580965303,7.91
6.456134595572836,5.53
6.848044258453993,7.01
6.848044258453993,7.53
9.756406968384534,10.52
5.964366683611115,6.45
9.108532035182384,9.81
8.06798197191107,8.5
8.38448653960821,8.76
6.848044258453993,7.82
26.5742932723322,39.99
7.850844250112016,8.09
63.60124835679925,100.0
8.06798197191107,9.69
7.571740580965303,6.48
12.000710070674366,10.22
9.108532035182384,8.76
6.456134595572836,5.53
9.229625291760193,8.91
5.326955762924391,4.75
6.171125312411496,5.65
8.84895522687939,9.23
4.8581206194847235,5.09
7.446963088569723,9.03
6.848044258453993,6.68
7.257412435008146,6.42
13.697909295966298,13.95
7.571740580965303,7.1
12.961259950874798,13.37
8.629710721920418,7.62
9.229625291760193,10.21
7.571740580965303,7.94
11.884470155556706,12.36
7.22770772647266,7.85
8.629710721920418,9.13
14.335950939217346,11.81
6.456134595572836,7.1
10.533968433066388,11.06
10.20692574882357,10.32
9.108532035182384,10.09
10.20692574882357,9.9
10.74257749030749,11.06
7.22770772647266,8.51
7.847469308410417,7.1
7.847469308410417,8.45
4.8581206194847235,5.23
10.583731308968215,10.7
10.82343850214852,11.01
12.000710070674366,15.0
15.200824416996706,16.04
8.629710721920418,8.14
7.571740580965303,8.96
8.49933560356871,15.0
7.001730824532536,8.68
4.8581206194847235,4.56
13.498739213714252,13.58
6.456134595572836,9.68
6.866667942086528,7.55
8.06798197191107,8.0
8.369563729822545,8.48
9.229625291760193,9.53
8.84895522687939,8.76
10.20692574882357,10.03
8.84895522687939,9.16
9.108532035182384,7.64
8.629710721920418,7.77
8.06798197191107,7.72
8.135096965937354,7.83
7.257412435008146,6.82
10.20692574882357,10.42
7.169356508141655,6.02
8.38448653960821,8.43
9.229625291760193,9.55
10.486008451628598,10.09
7.169356508141655,10.44
7.8851817059514,6.76
18.700540367049527,18.5
9.108532035182384,9.06
8.090135686476076,8.32
14.2637830199876,13.8
12.000710070674366,10.3
8.629710721920418,7.14
8.84895522687939,8.16
7.847469308410417,8.93
9.229625291760193,9.55
8.84895522687939,9.27
8.38448653960821,8.72
4.338229095865576,4.55
6.848044258453993,6.16
18.700540367049527,15.41
10.060894047487176,9.56
6.171125312411496,5.65
7.001730824532536,7.46
8.84895522687939,9.3
5.361337179743123,5.11
7.22770772647266,7.23
15.200824416996706,11.8
7.847469308410417,5.99
12.000710070674366,11.04
6.669522077833567,7.59
10.533968433066388,10.22
6.848044258453993,6.89
8.369563729822545,7.53
10.533968433066388,14.91
9.108532035182384,7.93
12.000710070674366,18.25
5.964366683611115,5.12
10.82343850214852,10.37
8.629710721920418,8.08
6.848044258453993,8.37
8.629710721920418,8.65
14.05939983431989,14.78
13.325642053973944,10.61
6.171125312411496,6.51
8.629710721920418,8.69
10.583731308968215,10.56
10.20692574882357,8.86
7.571740580965303,6.14
9.108532035182384,8.58
7.847469308410417,8.11
8.06798197191107,9.01
10.284875230946472,9.65
5.964366683611115,5.0
8.557568038706304,8.94
14.096914145275177,12.32
7.847469308410417,8.39
12.000710070674366,10.64
9.108532035182384,10.37
7.22770772647266,7.11
6.669522077833567,5.53
7.847469308410417,7.82
8.629710721920418,8.8
8.49933560356871,8.6
7.169356508141655,7.12
8.06798197191107,6.87
13.498739213714252,13.74
7.257412435008146,6.0
7.571740580965303,6.73
21.394976350423477,18.25
10.82343850214852,10.2
8.38448653960821,9.74
7.8851817059514,7.39
14.205957908309653,13.88
4.8581206194847235,4.7
7.847469308410417,7.25
8.06798197191107,8.1
6.456134595572836,5.95
12.000710070674366,10.89
8.1425385459153,8.02
12.000710070674366,12.76
11.812904004838094,11.55
10.20692574882357,8.25
5.361337179743123,5.37
9.756406968384534,9.57
8.135096965937354,8.89
4.992131095888583,4.71
7.257412435008146,6.68
9.108532035182384,8.14
46.16326587243842,50.98
8.629710721920418,8.7
8.369563729822545,8.32
13.917353186232251,11.84
6.456134595572836,6.38
14.096914145275177,12.99
9.791336459081219,9.14
4.992131095888583,4.19
5.361337179743123,5.61
19.61738794319047,19.22
9.748178931123315,8.72
9.229625291760193,10.37
7.169356508141655,6.77
9.108532035182384,14.07
7.571740580965303,7.53
9.748178931123315,9.84
13.697909295966298,14.03
9.108532035182384,8.32
6.848044258453993,6.68
9.748178931123315,8.76
5.5868394641393175,6.54
7.22770772647266,7.02
7.001730824532536,6.68
6.355514533180224,5.98
7.22770772647266,6.87
7.571740580965303,8.41
8.090135686476076,7.84
7.169356508141655,6.66
9.748178931123315,14.65
18.126072734199287,11.34
8.629710721920418,8.75
6.456134595572836,6.46
14.335950939217346,15.16
9.748178931123315,9.15
7.847469308410417,8.15
8.629710721920418,8.85
10.82343850214852,9.86
9.748178931123315,9.99
8.84895522687939,10.47
6.848044258453993,6.84
9.229625291760193,8.95
8.090135686476076,7.84
7.257412435008146,7.09
9.478544424502244,9.63
7.001730824532536,5.3
11.812904004838094,11.66
8.38448653960821,9.05
8.84895522687939,8.71
7.571740580965303,6.86
11.71009280999916,11.0
9.478544424502244,9.62
9.108532035182384,7.62
10.20692574882357,10.57
9.229625291760193,9.77
7.22770772647266,7.06
8.629710721920418,7.77
7.22770772647266,7.22
6.456134595572836,6.17
9.229625291760193,9.89
12.000710070674366,11.03
9.229625291760193,8.62
10.20692574882357,10.05
13.328723713792144,11.69
7.169356508141655,8.41
10.82343850214852,11.38
7.257412435008146,5.09
10.060894047487176,10.57
30.437246458827655,35.0
21.942937082876295,30.81
9.756406968384534,9.69
21.942937082876295,19.99
10.20692574882357,9.88
8.629710721920418,8.54
12.000710070674366,12.29
9.229625291760193,8.7
9.748178931123315,10.91
9.108532035182384,15.0
11.71009280999916,13.95
10.533968433066388,10.13
9.970886467529123,9.24
9.359618208583667,9.14
7.257412435008146,5.97
15.200824416996706,16.95
8.06798197191107,8.98
7.257412435008146,6.72
9.229625291760193,8.75
7.22770772647266,7.13
13.75315590693775,17.4
8.1425385459153,7.64
8.369563729822545,7.85
7.8851817059514,7.33
6.355514533180224,6.54
9.229625291760193,9.53
9.478544424502244,9.31
9.748178931123315,8.03
12.000710070674366,12.42
8.090135686476076,7.87
12.000710070674366,12.25
10.284875230946472,10.65
7.001730824532536,7.88
